experience,education,department,gender,role,company,salary,sector,age
0,B.Tech,IT,Male,DevOps Engineer,govt_company,53341,government,21
6,M.Tech,R&D,Male,Database Admin,mnc,109881,private,34
6,B.Sc,Operations,Female,HR Manager,govt_company,74325,government,27
10,B.Tech,Operations,Male,Database Admin,startup,15000,startup,33
19,B.Tech,IT,Female,Network Engineer,mnc,109101,private,41
1,B.Tech,Marketing,Male,HR Manager,pvt_company,101967,private,25
12,B.Sc,Operations,Male,UI/UX Designer,pvt_company,66471,private,37
36,B.Tech,Operations,Male,QA Tester,pvt_company,143792,private,58
14,B.Tech,Operations,Female,System Engineer,consultancy,91248,private,38
17,M.Tech,Sales,Female,HR Manager,pvt_company,98984,private,41
21,B.Tech,R&D,Male,HR Manager,startup,199497,startup,44
27,M.Sc,Marketing,Male,HR Manager,govt_company,94027,government,55
38,B.Sc,Finance,Male,UI/UX Designer,consultancy,160804,private,58
0,B.Tech,HR,Male,UI/UX Designer,startup,44122,startup,23
22,M.Sc,Finance,Female,DevOps Engineer,startup,85393,startup,45
21,B.Tech,Marketing,Female,Product Manager,govt_company,117583,government,42
28,B.Tech,Finance,Male,Product Manager,govt_company,133241,government,48
29,B.Tech,Operations,Male,HR Manager,mnc,168283,private,53
16,M.Sc,IT,Male,Project Manager,startup,55042,startup,39
22,M.Tech,Support,Male,Project Manager,startup,178795,startup,49
15,B.Tech,Support,Male,HR Manager,mnc,123189,private,35
4,B.Tech,R&D,Male,Business Analyst,pvt_company,67623,private,30
0,M.Sc,Sales,Female,ML Engineer,pvt_company,74980,private,21
27,MBA,Finance,Male,Project Manager,pvt_company,166401,private,47
27,B.Tech,Finance,Male,Software Developer,startup,145177,startup,54
21,M.Sc,Support,Male,Product Manager,pvt_company,188768,private,45
24,B.Tech,HR,Female,Database Admin,pvt_company,107049,private,49
21,B.Sc,Sales,Female,UI/UX Designer,startup,37646,startup,45
25,B.Sc,Finance,Female,Database Admin,mnc,131563,private,49
33,MBA,Finance,Female,Network Engineer,consultancy,170091,private,59
24,M.Tech,IT,Female,Database Admin,consultancy,158670,private,48
16,B.Tech,HR,Male,Database Admin,govt_company,87873,government,42
6,B.Tech,Marketing,Male,Database Admin,pvt_company,81058,private,30
0,M.Sc,HR,Male,UI/UX Designer,govt_company,45673,government,21
3,B.Sc,Finance,Female,Network Engineer,govt_company,65389,government,24
11,M.Sc,Marketing,Male,HR Manager,pvt_company,132419,private,37
0,M.Sc,IT,Male,DevOps Engineer,mnc,78305,private,23
0,M.Sc,Sales,Female,QA Tester,startup,15000,startup,23
25,B.Tech,Operations,Female,Product Manager,pvt_company,124681,private,50
2,B.Sc,Operations,Male,Network Engineer,pvt_company,82641,private,24
0,B.Sc,IT,Female,Network Engineer,mnc,73863,private,22
34,B.Tech,HR,Male,Software Developer,govt_company,110794,government,57
36,M.Sc,Operations,Female,QA Tester,consultancy,107086,private,58
6,B.Tech,Operations,Female,ML Engineer,pvt_company,84230,private,30
29,MBA,IT,Male,Software Developer,consultancy,170557,private,50
7,B.Tech,HR,Female,Business Analyst,mnc,96941,private,31
22,M.Tech,IT,Female,DevOps Engineer,mnc,106247,private,45
5,M.Tech,Support,Male,Network Engineer,mnc,90050,private,31
7,MBA,Finance,Female,UI/UX Designer,startup,132070,startup,33
22,MBA,Finance,Male,Data Analyst,pvt_company,116579,private,46
14,B.Sc,R&D,Male,Network Engineer,pvt_company,95475,private,40
31,B.Tech,Sales,Female,HR Manager,pvt_company,141931,private,52
31,B.Sc,Sales,Female,DevOps Engineer,pvt_company,158780,private,54
0,MBA,Finance,Other,ML Engineer,startup,67339,startup,23
30,MBA,Support,Male,HR Manager,govt_company,154828,government,54
33,B.Tech,Support,Male,UI/UX Designer,pvt_company,99288,private,57
15,M.Sc,Sales,Male,ML Engineer,pvt_company,101776,private,38
16,B.Tech,R&D,Female,Business Analyst,pvt_company,77256,private,42
0,MBA,R&D,Female,ML Engineer,consultancy,66720,private,22
15,M.Tech,Sales,Female,Software Developer,pvt_company,110606,private,35
7,M.Tech,Operations,Female,Data Analyst,mnc,109510,private,30
10,B.Tech,Support,Female,HR Manager,govt_company,89047,government,35
17,B.Tech,Support,Male,Network Engineer,pvt_company,110330,private,45
9,B.Tech,Sales,Male,Business Analyst,startup,32103,startup,29
19,B.Tech,Finance,Female,Business Analyst,govt_company,60453,government,43
14,B.Tech,Marketing,Male,Business Analyst,mnc,82152,private,36
22,Unknown,Marketing,Male,DevOps Engineer,mnc,141345,private,45
23,Unknown,Finance,Female,Project Manager,pvt_company,123725,private,46
0,B.Tech,Marketing,Male,Product Manager,consultancy,90426,private,22
26,M.Sc,Marketing,Male,ML Engineer,startup,148493,startup,47
4,Diploma,R&D,Female,Network Engineer,startup,74441,startup,31
10,B.Sc,IT,Male,Network Engineer,pvt_company,82568,private,38
9,B.Tech,IT,Male,HR Manager,startup,118502,startup,34
28,M.Sc,Support,Male,DevOps Engineer,startup,126183,startup,53
32,M.Sc,Operations,Female,HR Manager,startup,53132,startup,54
14,M.Sc,Finance,Female,Software Developer,govt_company,86567,government,39
4,B.Tech,Finance,Female,Network Engineer,mnc,98890,private,30
18,B.Sc,Marketing,Male,Business Analyst,govt_company,62323,government,43
25,B.Tech,Marketing,Female,Database Admin,pvt_company,130729,private,50
10,B.Tech,IT,Male,Network Engineer,govt_company,69531,government,31
9,M.Tech,Sales,Female,Network Engineer,pvt_company,86922,private,29
36,MBA,Sales,Female,Project Manager,mnc,171029,private,59
5,B.Tech,Operations,Male,ML Engineer,pvt_company,83903,private,27
31,M.Tech,IT,Female,ML Engineer,pvt_company,130101,private,52
8,B.Tech,Operations,Female,HR Manager,mnc,105436,private,35
34,B.Sc,HR,Other,QA Tester,mnc,106419,private,59
31,B.Tech,R&D,Female,Software Developer,pvt_company,115617,private,56
0,B.Tech,IT,Female,System Engineer,pvt_company,68356,private,24
21,B.Sc,IT,Male,Project Manager,mnc,168035,private,42
5,B.Tech,Support,Other,Product Manager,pvt_company,89042,private,30
19,B.Tech,Marketing,Female,Network Engineer,startup,216296,startup,41
1,MBA,R&D,Male,Data Analyst,startup,51748,startup,28
1,B.Tech,Sales,Female,System Engineer,pvt_company,61321,private,26
18,Unknown,Marketing,Female,UI/UX Designer,mnc,91695,private,40
24,M.Tech,Finance,Female,Network Engineer,pvt_company,109490,private,46
0,B.Sc,Marketing,Male,Product Manager,mnc,101353,private,23
14,B.Tech,IT,Female,Business Analyst,consultancy,104004,private,41
1,M.Tech,Sales,Male,DevOps Engineer,pvt_company,67106,private,21
10,B.Sc,Sales,Male,Product Manager,govt_company,84035,government,33
5,MBA,Marketing,Female,Product Manager,consultancy,93874,private,30
19,B.Sc,Operations,Male,DevOps Engineer,pvt_company,129572,private,44
35,Diploma,Sales,Male,Database Admin,pvt_company,173758,private,58
5,MBA,Finance,Female,ML Engineer,pvt_company,71539,private,30
0,B.Tech,IT,Other,Network Engineer,pvt_company,66817,private,23
6,B.Tech,HR,Female,Business Analyst,pvt_company,52317,private,33
9,M.Sc,Marketing,Female,Network Engineer,mnc,118603,private,31
19,M.Tech,Support,Male,Project Manager,pvt_company,122347,private,42
20,MBA,HR,Male,UI/UX Designer,pvt_company,100235,private,44
0,M.Tech,Operations,Other,System Engineer,pvt_company,63277,private,22
14,B.Tech,IT,Male,UI/UX Designer,pvt_company,88804,private,37
21,MBA,HR,Male,UI/UX Designer,pvt_company,84911,private,48
8,B.Tech,Operations,Male,QA Tester,pvt_company,73317,private,30
27,B.Tech,Finance,Female,DevOps Engineer,pvt_company,112471,private,54
6,M.Sc,Marketing,Female,Project Manager,startup,15000,startup,31
6,B.Tech,HR,Female,ML Engineer,mnc,87996,private,29
4,M.Tech,Operations,Male,DevOps Engineer,mnc,104670,private,24
14,B.Tech,Operations,Male,Software Developer,startup,131849,startup,39
1,MBA,Finance,Female,ML Engineer,pvt_company,60053,private,25
27,B.Tech,Finance,Female,System Engineer,pvt_company,161145,private,53
15,B.Sc,Sales,Female,ML Engineer,govt_company,78870,government,40
6,B.Tech,Finance,Male,Software Developer,govt_company,66706,government,31
0,B.Sc,Marketing,Female,DevOps Engineer,pvt_company,59880,private,24
18,B.Tech,Sales,Male,ML Engineer,govt_company,70774,government,44
26,MBA,Marketing,Male,Database Admin,startup,142032,startup,50
7,MBA,HR,Male,Software Developer,mnc,74763,private,33
18,B.Tech,Operations,Male,System Engineer,mnc,114260,private,42
10,MBA,Marketing,Female,QA Tester,startup,160299,startup,34
0,M.Sc,Finance,Male,Network Engineer,pvt_company,72455,private,21
34,B.Tech,R&D,Male,Software Developer,startup,160175,startup,57
25,M.Tech,Operations,Male,UI/UX Designer,pvt_company,91473,private,50
26,M.Sc,Sales,Male,Product Manager,startup,37495,startup,49
33,M.Tech,IT,Male,UI/UX Designer,pvt_company,165437,private,57
22,MBA,Operations,Male,Network Engineer,mnc,115055,private,43
23,Unknown,Operations,Male,QA Tester,mnc,130143,private,46
30,B.Tech,HR,Female,HR Manager,pvt_company,160069,private,53
16,B.Tech,Sales,Female,System Engineer,consultancy,115821,private,37
13,M.Tech,Support,Female,Project Manager,govt_company,93769,government,33
8,M.Tech,Marketing,Female,QA Tester,mnc,73286,private,35
27,B.Tech,Finance,Female,Business Analyst,pvt_company,157231,private,51
8,M.Tech,HR,Female,Data Analyst,pvt_company,97494,private,34
3,M.Sc,Marketing,Female,System Engineer,govt_company,54184,government,28
20,B.Tech,R&D,Male,Network Engineer,pvt_company,125936,private,42
23,B.Tech,HR,Female,DevOps Engineer,startup,89170,startup,49
15,B.Sc,R&D,Male,System Engineer,govt_company,88804,government,39
7,B.Tech,Finance,Female,UI/UX Designer,mnc,63639,private,29
11,B.Tech,Sales,Female,UI/UX Designer,pvt_company,74912,private,35
12,B.Tech,Sales,Female,System Engineer,pvt_company,114147,private,35
17,B.Sc,IT,Female,ML Engineer,startup,41588,startup,44
11,B.Tech,Marketing,Male,Product Manager,pvt_company,126909,private,33
10,B.Tech,Support,Female,UI/UX Designer,startup,114061,startup,30
13,B.Tech,HR,Male,QA Tester,consultancy,82218,private,36
29,B.Sc,HR,Male,HR Manager,mnc,228034,private,53
3,B.Sc,R&D,Female,System Engineer,startup,65661,startup,27
0,B.Tech,Finance,Male,UI/UX Designer,pvt_company,50148,private,26
12,B.Tech,Operations,Female,Network Engineer,pvt_company,96524,private,33
32,B.Tech,IT,Male,HR Manager,pvt_company,145450,private,59
31,Diploma,R&D,Male,Software Developer,consultancy,145755,private,56
9,B.Tech,Support,Female,Business Analyst,pvt_company,70126,private,34
5,B.Sc,IT,Female,ML Engineer,consultancy,85597,private,29
10,B.Tech,IT,Male,Data Analyst,pvt_company,104836,private,36
1,B.Sc,HR,Female,HR Manager,pvt_company,101635,private,28
22,B.Sc,Sales,Female,Product Manager,consultancy,145616,private,47
0,M.Sc,Operations,Male,Software Developer,mnc,65185,private,22
25,M.Sc,Sales,Male,ML Engineer,mnc,123878,private,51
14,MBA,IT,Male,Business Analyst,mnc,78045,private,38
18,M.Sc,Marketing,Male,Software Developer,startup,52726,startup,41
26,B.Sc,Finance,Male,DevOps Engineer,govt_company,115774,government,50
0,M.Sc,HR,Female,ML Engineer,startup,65273,startup,22
20,B.Tech,IT,Male,Database Admin,pvt_company,153823,private,43
4,B.Tech,HR,Male,Software Developer,govt_company,54532,government,26
22,M.Sc,R&D,Female,QA Tester,pvt_company,114260,private,46
4,MBA,Sales,Female,Business Analyst,startup,68233,startup,25
30,B.Sc,Sales,Female,HR Manager,startup,174623,startup,51
30,B.Sc,Finance,Female,Project Manager,mnc,218461,private,55
13,Diploma,HR,Male,Database Admin,consultancy,95897,private,39
1,M.Tech,IT,Female,Data Analyst,startup,92175,startup,27
25,B.Tech,Marketing,Male,QA Tester,mnc,140554,private,47
0,Diploma,R&D,Male,QA Tester,consultancy,42024,private,22
9,M.Tech,R&D,Female,System Engineer,pvt_company,100991,private,34
6,B.Tech,HR,Male,System Engineer,startup,109230,startup,29
25,B.Tech,IT,Female,DevOps Engineer,pvt_company,144772,private,52
31,MBA,HR,Male,Data Analyst,startup,228521,startup,56
4,Diploma,Finance,Female,Database Admin,startup,76674,startup,28
12,B.Tech,Operations,Male,System Engineer,pvt_company,100163,private,37
29,B.Tech,Sales,Male,Software Developer,startup,157170,startup,51
20,B.Tech,IT,Male,Database Admin,startup,31169,startup,44
16,MBA,Marketing,Female,Business Analyst,mnc,91887,private,44
14,B.Tech,Operations,Male,Network Engineer,consultancy,86196,private,40
28,M.Tech,Support,Male,QA Tester,pvt_company,144438,private,51
0,B.Sc,Marketing,Male,HR Manager,startup,22500,startup,21
24,B.Tech,Marketing,Male,HR Manager,mnc,205750,private,46
23,B.Sc,IT,Female,UI/UX Designer,pvt_company,115769,private,51
17,B.Tech,HR,Male,System Engineer,mnc,89968,private,43
22,MBA,HR,Female,HR Manager,startup,28532,startup,46
37,B.Sc,Finance,Other,QA Tester,consultancy,94593,private,58
32,B.Tech,Sales,Male,Product Manager,pvt_company,202614,private,53
31,B.Sc,HR,Male,Network Engineer,pvt_company,158662,private,55
19,Unknown,Operations,Female,QA Tester,mnc,98813,private,45
10,B.Tech,HR,Male,Project Manager,startup,72579,startup,31
3,M.Sc,IT,Female,DevOps Engineer,startup,106146,startup,29
0,B.Tech,Support,Other,System Engineer,mnc,82771,private,21
30,B.Tech,Operations,Female,UI/UX Designer,startup,119788,startup,56
0,M.Tech,Sales,Female,Database Admin,mnc,80988,private,25
29,M.Tech,Marketing,Female,HR Manager,govt_company,135264,government,49
2,MBA,R&D,Male,UI/UX Designer,govt_company,43567,government,26
9,Unknown,Support,Male,Software Developer,startup,23940,startup,34
27,B.Tech,Marketing,Male,Software Developer,govt_company,80705,government,48
6,M.Tech,R&D,Male,Product Manager,consultancy,101597,private,33
22,B.Tech,R&D,Male,Software Developer,pvt_company,136233,private,49
22,MBA,HR,Male,QA Tester,mnc,117176,private,43
22,B.Tech,Sales,Female,Network Engineer,consultancy,84109,private,45
17,B.Tech,Finance,Female,Project Manager,startup,119297,startup,43
9,B.Tech,Sales,Male,ML Engineer,startup,59729,startup,36
21,MBA,R&D,Male,Product Manager,consultancy,108298,private,42
0,M.Tech,Marketing,Male,Database Admin,startup,43836,startup,22
13,M.Sc,IT,Female,ML Engineer,mnc,107186,private,41
32,MBA,R&D,Female,HR Manager,pvt_company,137902,private,56
0,MBA,Marketing,Female,Project Manager,startup,63659,startup,22
29,M.Sc,Sales,Male,Product Manager,startup,51534,startup,55
28,MBA,Finance,Female,Database Admin,startup,102706,startup,53
13,M.Tech,Operations,Male,DevOps Engineer,consultancy,79328,private,38
34,M.Tech,IT,Female,ML Engineer,mnc,143536,private,55
32,B.Tech,R&D,Male,HR Manager,pvt_company,188979,private,55
0,M.Sc,Finance,Other,UI/UX Designer,mnc,61661,private,21
4,M.Tech,Finance,Male,HR Manager,pvt_company,111219,private,28
34,M.Tech,Operations,Male,DevOps Engineer,pvt_company,117137,private,57
33,MBA,Marketing,Male,UI/UX Designer,startup,155949,startup,55
24,MBA,Sales,Female,ML Engineer,startup,94080,startup,46
20,B.Tech,HR,Female,Data Analyst,pvt_company,87365,private,45
19,M.Sc,Finance,Male,Project Manager,mnc,169301,private,45
23,M.Tech,R&D,Female,Database Admin,pvt_company,141710,private,46
37,B.Tech,Marketing,Male,QA Tester,pvt_company,158552,private,59
24,M.Sc,Operations,Female,DevOps Engineer,govt_company,96483,government,47
21,B.Tech,Marketing,Female,UI/UX Designer,govt_company,70823,government,47
10,M.Tech,HR,Male,Business Analyst,consultancy,65442,private,34
26,B.Sc,Finance,Female,Product Manager,startup,131077,startup,48
31,B.Sc,Support,Male,System Engineer,govt_company,121445,government,56
21,B.Sc,Support,Female,Data Analyst,mnc,151190,private,43
21,B.Tech,HR,Male,System Engineer,consultancy,104926,private,44
0,B.Sc,Sales,Male,UI/UX Designer,govt_company,43969,government,23
3,Unknown,HR,Male,Software Developer,mnc,92042,private,26
18,B.Tech,IT,Female,System Engineer,consultancy,86116,private,42
28,B.Sc,Support,Female,ML Engineer,govt_company,94984,government,55
21,M.Tech,Finance,Male,Database Admin,mnc,116863,private,48
20,B.Tech,Operations,Male,DevOps Engineer,startup,138394,startup,44
29,M.Tech,R&D,Male,Data Analyst,pvt_company,168866,private,52
10,B.Sc,HR,Female,Product Manager,govt_company,80865,government,34
25,M.Tech,Marketing,Male,Network Engineer,pvt_company,118364,private,50
18,M.Tech,Finance,Male,System Engineer,mnc,126138,private,41
17,B.Sc,HR,Female,DevOps Engineer,consultancy,94081,private,39
22,B.Tech,Marketing,Female,Network Engineer,pvt_company,145696,private,46
34,M.Sc,R&D,Male,Product Manager,consultancy,173624,private,59
17,Unknown,Marketing,Male,Project Manager,startup,163044,startup,38
29,M.Sc,IT,Female,UI/UX Designer,pvt_company,134854,private,53
0,MBA,Support,Male,Data Analyst,govt_company,57451,government,21
32,B.Sc,Support,Male,System Engineer,consultancy,126878,private,54
18,B.Sc,R&D,Female,Business Analyst,mnc,109446,private,46
8,M.Sc,Marketing,Male,HR Manager,pvt_company,95432,private,31
0,Diploma,HR,Male,ML Engineer,govt_company,52667,government,23
26,B.Tech,Marketing,Female,Project Manager,pvt_company,162026,private,53
3,MBA,Sales,Female,Software Developer,govt_company,46868,government,26
1,B.Tech,IT,Female,Software Developer,pvt_company,63663,private,25
18,B.Tech,IT,Male,Project Manager,mnc,123945,private,41
29,M.Tech,Marketing,Female,ML Engineer,govt_company,119281,government,53
33,M.Tech,Marketing,Male,Software Developer,govt_company,100395,government,57
2,MBA,R&D,Female,HR Manager,startup,128044,startup,23
8,B.Tech,R&D,Female,System Engineer,mnc,99210,private,36
13,M.Tech,Sales,Male,UI/UX Designer,mnc,63155,private,37
0,M.Sc,Support,Female,System Engineer,govt_company,50219,government,24
4,B.Tech,Sales,Male,QA Tester,pvt_company,60973,private,28
0,B.Tech,Finance,Female,Project Manager,startup,19907,startup,26
34,MBA,HR,Male,Product Manager,consultancy,194890,private,55
15,M.Tech,IT,Female,Product Manager,mnc,162368,private,38
13,B.Tech,Operations,Male,System Engineer,startup,102791,startup,34
25,MBA,R&D,Male,Database Admin,govt_company,116676,government,47
20,M.Tech,R&D,Female,Product Manager,pvt_company,120023,private,46
0,Unknown,IT,Male,DevOps Engineer,mnc,74361,private,21
33,B.Tech,Operations,Female,Database Admin,pvt_company,139722,private,59
36,B.Sc,Operations,Male,Data Analyst,startup,219654,startup,59
19,B.Tech,Operations,Female,HR Manager,govt_company,101184,government,42
7,B.Tech,IT,Female,Project Manager,consultancy,94587,private,32
36,M.Sc,Operations,Male,Software Developer,pvt_company,152117,private,59
